run_id,timestamp,mode,N,eps,top_q,reg_lambda,cg_tol,wall_s_total,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,surrogate_tag,repeat_idx,repeat_count
20260424_022751_gpu_v1_topq0_q0_N100000_20260421,2026-04-24T02:28:07.188720,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9494160999893211,0.0025972092727744056,0.8672851556912065,ok,,400,9.792567772445387e-07,401,0.6056530993664637,0,,0.02186430001165718,0.0,0.0,0.9211525000282563,0.004853599995840341,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,0,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260422,2026-04-24T02:28:08.314100,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9778564000152983,0.0027004286397797296,0.8672851556912065,ok,,397,9.42825366043847e-07,398,0.6104103999678046,0,,0.019064899999648333,0.0,0.0,0.952587699983269,0.00502109999069944,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,1,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260423,2026-04-24T02:28:09.423277,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9647638000315055,0.0025183503491304315,0.8672851556912065,ok,,409,9.64121186416462e-07,410,0.614646399859339,0,,0.019113800022751093,0.0,0.0,0.939623299986124,0.004966899985447526,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,2,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260424,2026-04-24T02:28:10.528479,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9622970999917015,0.0026131014150946406,0.8672851556912065,ok,,403,8.688419341026124e-07,404,0.6118352994672023,0,,0.018371100013609976,0.0,0.0,0.937468699994497,0.0050894999876618385,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,3,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260425,2026-04-24T02:28:11.618485,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.951473499997519,0.002589021556799175,0.8672851556912065,ok,,414,8.73214071983126e-07,415,0.616228299215436,0,,0.019778900023084134,0.0,0.0,0.9258984999614768,0.004822299990337342,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,4,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260426,2026-04-24T02:28:12.697668,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9332564999931492,0.002508246733824633,0.8672851556912065,ok,,400,9.900452016342066e-07,401,0.5987693006754853,0,,0.019063299987465143,0.0,0.0,0.9079050000291318,0.005036399990785867,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,5,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260427,2026-04-24T02:28:13.836965,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9930187999852933,0.0025435660766200724,0.8672851556912065,ok,,405,9.77004732875527e-07,406,0.6228469999623485,0,,0.01956739998422563,0.0,0.0,0.966975099989213,0.00536179996561259,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,6,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260428,2026-04-24T02:28:14.901097,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9221401999820955,0.002539147861361781,0.8672851556912065,ok,,397,9.759060429743214e-07,398,0.5917848000535741,0,,0.019098999968264252,0.0,0.0,0.8966631999937817,0.005229000002145767,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,7,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260429,2026-04-24T02:28:15.970664,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9229863999644294,0.0025840092461330145,0.8672851556912065,ok,,402,8.810441435237447e-07,403,0.5946113009704277,0,,0.019957699987571687,0.0,0.0,0.8965288999606855,0.005129099998157471,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,8,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260430,2026-04-24T02:28:17.095580,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9808577999938279,0.0023980965371647213,0.8672851556912065,ok,,413,9.340651047098999e-07,414,0.6203692004783079,0,,0.019017299986444414,0.0,0.0,0.9557461999938823,0.004965700034517795,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,9,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260431,2026-04-24T02:28:18.156715,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9191924000042491,0.002587745849738978,0.8672851556912065,ok,,396,9.97318831928837e-07,397,0.5911407993989997,0,,0.01818830001866445,0.0,0.0,0.8948970999917947,0.005095299973618239,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,10,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260432,2026-04-24T02:28:19.251696,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9560106999706477,0.0026465294373724853,0.8672851556912065,ok,,408,7.832794491991251e-07,409,0.6112451005028561,0,,0.020082000002730638,0.0,0.0,0.930116800009273,0.0047704000025987625,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,11,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260433,2026-04-24T02:28:20.339058,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9427320000249892,0.0026555830499227122,0.8672851556912065,ok,,403,9.830573774599902e-07,404,0.6040893996832892,0,,0.018882500007748604,0.0,0.0,0.9173768000327982,0.005323000019416213,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,12,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260434,2026-04-24T02:28:21.419454,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9358373999712057,0.0025709058886963163,0.8672851556912065,ok,,408,9.612989609808684e-07,409,0.6006965995766222,0,,0.019317900005262345,0.0,0.0,0.9102081999881193,0.005254100018646568,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,13,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260435,2026-04-24T02:28:22.487063,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9258157999720424,0.0026659746458043126,0.8672851556912065,ok,,405,9.895324245245555e-07,406,0.6001770996954292,0,,0.019309299997985363,0.0,0.0,0.8996977999922819,0.00505959999281913,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,14,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260436,2026-04-24T02:28:23.559774,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9300879999645986,0.002468411560583109,0.8672851556912065,ok,,392,9.939232255525863e-07,393,0.5923719010897912,0,,0.019051399955060333,0.0,0.0,0.9045315000112168,0.005005099985282868,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,15,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260437,2026-04-24T02:28:24.642965,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9436893000383861,0.0024901591946339878,0.8672851556912065,ok,,403,8.239175658670183e-07,404,0.6019278992316686,0,,0.018870300031267107,0.0,0.0,0.9186445999657735,0.0051099000265821815,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,16,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260438,2026-04-24T02:28:25.803136,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,1.0176458000205457,0.002583943497904198,0.8672851556912065,ok,,403,8.647697796580539e-07,404,0.6333079995820299,0,,0.019660399993881583,0.0,0.0,0.9910240999888629,0.005673200008459389,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,17,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260439,2026-04-24T02:28:26.892811,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9405973000102676,0.00266697099647017,0.8672851556912065,ok,,401,9.306246216887377e-07,402,0.605107199808117,0,,0.02064040000550449,0.0,0.0,0.9137799000018276,0.005062500014901161,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,18,20
20260424_022751_gpu_v1_topq0_q0_N100000_20260440,2026-04-24T02:28:27.967227,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9323435999685898,0.0025344682224263094,0.8672851556912065,ok,,406,9.13235931865048e-07,407,0.6018599999370053,0,,0.018398199987132102,0.0,0.0,0.907573800010141,0.005359600007068366,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,19,20
20260424_022751_gpu_v3_topq_q32_N100000_20260421,2026-04-24T02:28:29.412806,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.257789600000251,0.002597293212763561,1.1075195306912065,ok,,214,8.31720715153366e-07,215,0.32637350022559986,214,0.16629019961692393,0.01894689997425303,0.5039753000019118,0.0002376000047661364,0.7278218999854289,0.005634100001771003,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,0,20
20260424_022751_gpu_v3_topq_q32_N100000_20260422,2026-04-24T02:28:30.802797,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2293231000076048,0.002700216053707848,1.1075195306912065,ok,,212,9.83113486681872e-07,213,0.31744500034255907,212,0.15808390046004206,0.019464199955109507,0.5033956000115722,0.0002348999842070043,0.6999569000327028,0.005196099984459579,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,1,20
20260424_022751_gpu_v3_topq_q32_N100000_20260423,2026-04-24T02:28:32.186358,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2384339999989606,0.002518838627464789,1.1075195306912065,ok,,212,9.24763352416795e-07,213,0.32091859949287027,212,0.15837530023418367,0.020215400028973818,0.5083773999940604,0.0002361999941058457,0.7030696999863721,0.0052143000066280365,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,2,20
20260424_022751_gpu_v3_topq_q32_N100000_20260424,2026-04-24T02:28:33.620500,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.273965500004124,0.0026131919115827563,1.1075195306912065,ok,,215,9.70249547376122e-07,216,0.3261771993711591,215,0.1658389997901395,0.020268800028134137,0.5126255999784917,0.0002547000185586512,0.7337838999810629,0.005913500033784658,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,3,20
20260424_022751_gpu_v3_topq_q32_N100000_20260425,2026-04-24T02:28:35.011440,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2387090000556782,0.0025898473316179915,1.1075195306912065,ok,,209,9.408939012745087e-07,210,0.315472099930048,209,0.16154900012770668,0.018796699994709343,0.5118073999765329,0.0003205999964848161,0.7016785000450909,0.004955599957611412,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,4,20
20260424_022751_gpu_v3_topq_q32_N100000_20260426,2026-04-24T02:28:36.464491,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2801795999985188,0.0025084076886036314,1.1075195306912065,ok,,212,9.332616419339268e-07,213,0.32570779940579087,212,0.1655568994465284,0.02057960000820458,0.5184190000290982,0.00023780000628903508,0.7284105999860913,0.007898900017607957,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,5,20
20260424_022751_gpu_v3_topq_q32_N100000_20260427,2026-04-24T02:28:37.877140,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.239496499998495,0.00254401478164804,1.1075195306912065,ok,,211,9.750643182583969e-07,212,0.3210898002143949,211,0.15876409906195477,0.019051400013267994,0.5038177999667823,0.00023750000400468707,0.7086836000089534,0.0065119999926537275,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,6,20
20260424_022751_gpu_v3_topq_q32_N100000_20260428,2026-04-24T02:28:39.278936,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2476364999893121,0.0025393457125578484,1.1075195306912065,ok,,213,9.046088328832837e-07,214,0.3224777003051713,213,0.16041970014339313,0.020642299961764365,0.5119761000387371,0.0002334999735467136,0.7073023000266403,0.00516629999037832,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,7,20
20260424_022751_gpu_v3_topq_q32_N100000_20260429,2026-04-24T02:28:40.720182,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2591898999526165,0.002583745280421112,1.1075195306912065,ok,,214,8.073323648100098e-07,215,0.3276124997646548,214,0.16225109994411469,0.019641999970190227,0.5091210000100546,0.00024989998200908303,0.7238977000233717,0.005090499995276332,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,8,20
20260424_022751_gpu_v3_topq_q32_N100000_20260430,2026-04-24T02:28:42.161574,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2667065999703482,0.0023982521091679867,1.1075195306912065,ok,,217,7.421422164928715e-07,218,0.3300319003756158,217,0.16720770072424784,0.01948740001535043,0.5085301999934018,0.00023389997659251094,0.7325651000137441,0.004823600000236183,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,9,20
20260424_022751_gpu_v3_topq_q32_N100000_20260431,2026-04-24T02:28:43.554115,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2454071000101976,0.0025876385541657187,1.1075195306912065,ok,,210,9.357322059161402e-07,211,0.31838070013327524,210,0.15982430009171367,0.019300100044347346,0.5141095999861136,0.00023860001238062978,0.7048997999518178,0.005605300015304238,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,10,20
20260424_022751_gpu_v3_topq_q32_N100000_20260432,2026-04-24T02:28:44.980549,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2466754000051878,0.002646636197134675,1.1075195306912065,ok,,214,7.906995804787766e-07,215,0.32274459971813485,214,0.162879399897065,0.019474699976854026,0.5071887000231072,0.00032729998929426074,0.713050399965141,0.00547450000885874,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,11,20
20260424_022751_gpu_v3_topq_q32_N100000_20260433,2026-04-24T02:28:46.390734,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2426976999850012,0.0026554875864897927,1.1075195306912065,ok,,212,8.138067223690222e-07,213,0.3209182003629394,212,0.16048060031607747,0.018919800000730902,0.5122629000106826,0.0003152000135742128,0.704578600008972,0.005411299993284047,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,12,20
20260424_022751_gpu_v3_topq_q32_N100000_20260434,2026-04-24T02:28:47.795384,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2512338999658823,0.0025714658123601325,1.1075195306912065,ok,,211,9.187311201351124e-07,212,0.321009699779097,211,0.1574701999197714,0.019002400047611445,0.5120599999791011,0.0002542000147514045,0.7130142999812961,0.005771500000264496,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,13,20
20260424_022751_gpu_v3_topq_q32_N100000_20260435,2026-04-24T02:28:49.230228,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2492313999682665,0.002665848058092108,1.1075195306912065,ok,,218,7.168547804013941e-07,219,0.3294315995881334,218,0.16260330070508644,0.020501600054558367,0.5080344000016339,0.00023889995645731688,0.7141141000320204,0.005136399995535612,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,14,20
20260424_022751_gpu_v3_topq_q32_N100000_20260436,2026-04-24T02:28:50.638489,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2308766999631189,0.0024677232743913853,1.1075195306912065,ok,,212,9.194891749701727e-07,213,0.3180135991424322,212,0.1594793003750965,0.021421600016765296,0.5058902999735437,0.00024280004436150193,0.6969253999995999,0.00495450000744313,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,15,20
20260424_022751_gpu_v3_topq_q32_N100000_20260437,2026-04-24T02:28:52.027806,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.243302599992603,0.0024900907100411586,1.1075195306912065,ok,,216,8.602116762018599e-07,217,0.32173819991294295,216,0.16402690048562363,0.020123799971770495,0.5066466000280343,0.0002636999706737697,0.7101515000103973,0.004876699997112155,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,16,20
20260424_022751_gpu_v3_topq_q32_N100000_20260438,2026-04-24T02:28:53.430051,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2374371000332758,0.0025841141291304574,1.1075195306912065,ok,,213,9.475723007459398e-07,214,0.321549300220795,213,0.1608421002747491,0.01996330003021285,0.5108668999746442,0.00023310002870857716,0.7002484999829903,0.0049356999807059765,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,17,20
20260424_022751_gpu_v3_topq_q32_N100000_20260439,2026-04-24T02:28:54.844174,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2460625999956392,0.002667002176606091,1.1075195306912065,ok,,211,9.413293862149635e-07,212,0.3191245002672076,211,0.1567021997179836,0.021937699988484383,0.5040171999717131,0.0002364999963901937,0.7133140999940224,0.005273500049952418,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,18,20
20260424_022751_gpu_v3_topq_q32_N100000_20260440,2026-04-24T02:28:56.238479,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2441978999995627,0.0025343152700968634,1.1075195306912065,ok,,214,9.7135999134451e-07,215,0.32129040005384013,214,0.1611862998106517,0.02051160001428798,0.5039028999744914,0.0002443999983370304,0.7130813000258058,0.004994300019461662,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,19,20
20260424_022751_gpu_v3_topq_q64_N100000_20260421,2026-04-24T02:28:57.864293,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4833198999986053,0.0025973529133331125,1.4395507806912065,ok,,140,7.622047085007497e-07,141,0.2145973996957764,140,0.13324270019074902,0.018477700010407716,0.9456959000090137,0.00023990002227947116,0.5120766999898478,0.005673400009982288,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,0,20
20260424_022751_gpu_v3_topq_q64_N100000_20260422,2026-04-24T02:28:59.454274,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.441048500011675,0.0027001241527755703,1.4395507806912065,ok,,138,9.639667172291608e-07,139,0.20370319980429485,138,0.1265443997690454,0.01993820001371205,0.9450167000177316,0.0002413999754935503,0.4695128999883309,0.005273499991744757,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,1,20
20260424_022751_gpu_v3_topq_q64_N100000_20260423,2026-04-24T02:29:01.051051,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4426817000494339,0.0025188763891106965,1.4395507806912065,ok,,135,9.710215900685867e-07,136,0.20310299948323518,135,0.12611760018626228,0.021719900018069893,0.9449443999910727,0.0003112000413239002,0.4694217999931425,0.004893200006335974,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,2,20
20260424_022751_gpu_v3_topq_q64_N100000_20260424,2026-04-24T02:29:02.782918,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.588230699999258,0.002613356856058396,1.4395507806912065,ok,,140,8.044744504754652e-07,141,0.23380340065341443,140,0.1433634000713937,0.019727300037629902,0.9621367999934591,0.000443600001744926,0.5987336999969557,0.0060813999734818935,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,3,20
20260424_022751_gpu_v3_topq_q64_N100000_20260425,2026-04-24T02:29:04.412899,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4871965000056662,0.002588911266702506,1.4395507806912065,ok,,138,8.974650568943581e-07,139,0.21341999992728233,138,0.13266479986486956,0.019476499990560114,0.9552088999771513,0.0002875000354833901,0.5054533999646083,0.005635300010908395,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,4,20
20260424_022751_gpu_v3_topq_q64_N100000_20260426,2026-04-24T02:29:06.026410,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.474555600027088,0.0025088408784501954,1.4395507806912065,ok,,136,9.157280222146724e-07,137,0.2101381995016709,136,0.1284893003758043,0.021765200013760477,0.9486544999526814,0.00030100002186372876,0.49662659998284653,0.005667900026310235,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,5,20
20260424_022751_gpu_v3_topq_q64_N100000_20260427,2026-04-24T02:29:07.657980,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4891172000207007,0.0025443292954784123,1.4395507806912065,ok,,139,9.496872913754159e-07,140,0.21587530011311173,139,0.1310645000776276,0.020063400035724044,0.9551015999750234,0.00027439999394118786,0.5075923000113107,0.005051499989349395,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,6,20
20260424_022751_gpu_v3_topq_q64_N100000_20260428,2026-04-24T02:29:09.298923,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.491106099972967,0.0025392381744158356,1.4395507806912065,ok,,140,7.600485324701316e-07,141,0.21838680002838373,140,0.13670459995046258,0.021722399978898466,0.9468020999920554,0.0002445999998599291,0.5158021000097506,0.005121299996972084,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,7,20
20260424_022751_gpu_v3_topq_q64_N100000_20260429,2026-04-24T02:29:10.901857,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4498750999919139,0.0025842735747523718,1.4395507806912065,ok,,139,9.314911587327464e-07,140,0.20840760000282899,139,0.12716829957207665,0.020291199965868145,0.9465017000329681,0.000235399988014251,0.47646149998763576,0.005167299997992814,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,8,20
20260424_022751_gpu_v3_topq_q64_N100000_20260430,2026-04-24T02:29:12.523582,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4817432999843732,0.0023988011529091006,1.4395507806912065,ok,,138,9.108675740860736e-07,139,0.2135598998866044,138,0.1336889998638071,0.018827699997927994,0.9442698000348173,0.000256399973295629,0.5121673999819905,0.005120799993164837,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,9,20
20260424_022751_gpu_v3_topq_q64_N100000_20260431,2026-04-24T02:29:14.129552,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4663003000314347,0.002586854721797907,1.4395507806912065,ok,,140,7.287954331730285e-07,141,0.21088119997875765,140,0.1290994001319632,0.021602099994197488,0.9486482000211254,0.0002392000169493258,0.48928159999195486,0.005266499996650964,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,10,20
20260424_022751_gpu_v3_topq_q64_N100000_20260432,2026-04-24T02:29:15.719320,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4489366000052541,0.002646978338392764,1.4395507806912065,ok,,137,9.316294528422608e-07,138,0.2055843000416644,137,0.12631749996216968,0.021639199985656887,0.9475928000174463,0.0002639999729581177,0.4729897000361234,0.00491149997105822,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,11,20
20260424_022751_gpu_v3_topq_q64_N100000_20260433,2026-04-24T02:29:17.393989,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.5144833999802358,0.0026551929539900877,1.4395507806912065,ok,,140,7.939201382601307e-07,141,0.22673640021821484,140,0.13593419978860766,0.01893620000919327,0.9500635999720544,0.0002460000105202198,0.5369633000227623,0.007055800000671297,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,12,20
20260424_022751_gpu_v3_topq_q64_N100000_20260434,2026-04-24T02:29:19.031603,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4672486000345089,0.002571625324669907,1.4395507806912065,ok,,136,8.521239023532823e-07,137,0.20651919965166599,136,0.12803489988436922,0.02410549996420741,0.9496635000105016,0.00024189997930079699,0.4857287000049837,0.005820400023367256,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,13,20
20260424_022751_gpu_v3_topq_q64_N100000_20260435,2026-04-24T02:29:20.665892,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4930496999877505,0.0026659240969563076,1.4395507806912065,ok,,138,9.41198760323469e-07,139,0.2129994000424631,138,0.13240990042686462,0.020131199969910085,0.9499853000161238,0.0003649999853223562,0.5157833999837749,0.005681500013452023,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,14,20
20260424_022751_gpu_v3_topq_q64_N100000_20260436,2026-04-24T02:29:22.282824,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4737136000185274,0.0024682014220728196,1.4395507806912065,ok,,140,7.576547595985243e-07,141,0.20793270017020404,140,0.13087469979654998,0.02184040000429377,0.9628635999979451,0.00025509996339678764,0.48146270000142977,0.005926200014073402,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,15,20
20260424_022751_gpu_v3_topq_q64_N100000_20260437,2026-04-24T02:29:23.903031,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4655676999827847,0.0024905914964979277,1.4395507806912065,ok,,139,9.585290244020589e-07,140,0.20801009988645092,139,0.12934749980922788,0.021278299973346293,0.9540969000081532,0.00024010002380236983,0.4831638999748975,0.005639800045173615,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,16,20
